Id_Cliente,Id_Transportador,Nota Fiscal,Qtd Volumes,Valor Nota Fiscal,Prazo Contratado,Data Expedição,Data Entrega,Ocorrência de Entrega
340,13,1421,28,3694.82,12,2023-07-19,2023-08-06,Sem Ocorrência
472,5,1422,43,1023.43,36,2023-07-10,2023-07-18,Sem Ocorrência
486,8,1423,14,3902.5,5,2023-07-02,2023-07-13,Entrega com Avaria
238,8,1424,5,4822.63,8,2023-12-01,2023-12-27,Entrega com Avaria
87,12,1425,5,3031.63,29,2023-07-28,2023-08-13,Entrega com Avaria
461,3,1426,12,1600.9,24,2023-04-25,2023-05-15,Entrega com Avaria
439,2,1427,13,3527.17,29,2023-08-07,2023-09-04,Sem Ocorrência
128,1,1428,50,153.17,13,2023-06-28,2023-07-26,Sem Ocorrência
184,9,1429,8,667.78,21,2023-01-01,2023-01-27,Sem Ocorrência
221,5,1430,38,916.69,16,2023-01-11,2023-01-13,Entrega com Avaria
147,1,1431,30,3925.93,6,2023-01-29,2023-02-26,Entrega com Avaria
352,4,1432,28,2292.61,12,2023-11-03,2023-11-30,Entrega com Avaria
104,12,1433,49,1286.54,11,2023-12-22,2023-12-31,Sem Ocorrência
306,16,1434,47,2154.86,13,2023-07-30,2023-08-01,Sem Ocorrência
207,15,1435,34,3329.35,28,2023-10-08,2023-10-22,Sem Ocorrência
80,15,1436,36,1816.8,2,2023-11-27,2023-12-15,Sem Ocorrência
274,4,1437,34,1264.1,9,2023-02-14,2023-03-12,Entrega com Avaria
324,3,1438,33,1718.72,1,2023-12-11,2023-12-14,Sem Ocorrência
265,5,1439,26,819.04,26,2023-08-03,2023-08-31,Entrega com Avaria
145,1,1440,21,1415.49,41,2023-11-25,2023-12-12,Entrega com Avaria
395,9,1441,29,1421.48,9,2023-05-27,2023-06-03,Sem Ocorrência
360,7,1442,22,626.8,21,2023-05-20,2023-05-21,Sem Ocorrência
366,14,1443,41,4915.42,22,2023-12-27,2023-12-31,Sem Ocorrência
275,12,1444,21,4400.85,14,2023-03-20,2023-03-26,Sem Ocorrência
327,12,1445,9,3487.09,6,2023-06-28,2023-07-19,Sem Ocorrência
357,5,1446,36,3861.36,13,2023-04-04,2023-04-09,Entrega com Avaria
471,12,1447,37,4136.89,35,2023-07-09,2023-08-03,Sem Ocorrência
244,7,1448,11,2803.84,41,2023-06-08,2023-06-10,Entrega com Avaria
163,7,1449,38,3294.03,18,2023-08-17,2023-08-27,Sem Ocorrência
8,12,1450,31,304.73,29,2023-01-19,2023-02-05,Entrega com Avaria
374,14,1451,3,2393.84,11,2023-08-17,2023-08-27,Entrega com Avaria
28,16,1452,9,3486.39,6,2023-12-10,2023-12-11,Entrega com Avaria
224,8,1453,46,4068.36,26,2023-02-08,2023-02-16,Entrega com Avaria
115,9,1454,21,3842.22,35,2023-11-10,2023-12-03,Entrega com Avaria
498,6,1455,40,15.59,7,2023-11-21,2023-12-06,Entrega com Avaria
326,1,1456,27,4866.74,26,2023-10-25,2023-11-21,Entrega com Avaria
103,5,1457,21,2937.71,37,2023-02-21,2023-02-23,Sem Ocorrência
306,10,1458,28,3815.54,32,2023-12-01,2023-12-27,Sem Ocorrência
252,15,1459,4,3868.64,1,2023-08-04,2023-08-28,Sem Ocorrência
144,11,1460,5,2621.29,19,2023-10-15,2023-10-25,Sem Ocorrência
432,15,1461,16,1171.58,25,2023-08-06,2023-08-20,Sem Ocorrência
258,1,1462,13,4586.73,17,2023-09-26,2023-10-12,Sem Ocorrência
210,1,1463,18,642.93,39,2023-06-28,2023-07-26,Entrega com Avaria
24,7,1464,35,2729.74,36,2023-11-12,2023-12-04,Sem Ocorrência
346,16,1465,10,3029.31,26,2023-04-23,2023-05-03,Entrega com Avaria
187,11,1466,38,5005.79,26,2023-08-05,2023-08-13,Sem Ocorrência
230,9,1467,30,2670.75,41,2023-09-29,2023-10-17,Entrega com Avaria
248,9,1468,14,390.75,1,2023-05-11,2023-05-26,Entrega com Avaria
435,9,1469,37,2169.21,16,2023-07-20,2023-08-04,Entrega com Avaria
395,14,1470,12,106.43,26,2023-10-17,2023-11-11,Entrega com Avaria
181,2,1471,9,541.39,35,2023-05-10,2023-05-13,Sem Ocorrência
334,8,1472,51,3243.12,37,2023-12-17,2023-12-31,Sem Ocorrência
366,4,1473,44,3093.31,27,2023-05-01,2023-05-19,Entrega com Avaria
361,16,1474,21,1766.54,17,2023-06-23,2023-07-02,Sem Ocorrência
220,16,1475,5,4537.59,19,2023-11-04,2023-12-01,Entrega com Avaria
331,1,1476,5,1884.61,17,2023-03-04,2023-03-27,Sem Ocorrência
255,9,1477,49,1684.4,5,2023-09-19,2023-10-08,Sem Ocorrência
440,10,1478,15,2347.75,17,2023-06-18,2023-06-30,Entrega com Avaria
337,10,1479,12,1076.87,29,2023-10-30,2023-11-13,Sem Ocorrência
176,7,1480,1,2320.78,21,2023-04-21,2023-05-15,Entrega com Avaria
239,9,1481,34,2034.66,26,2023-04-25,2023-05-18,Sem Ocorrência
453,1,1482,28,4455.24,28,2023-08-09,2023-08-20,Entrega com Avaria
46,10,1483,17,1854.83,2,2023-04-09,2023-04-28,Entrega com Avaria
466,9,1484,31,4257.34,26,2023-09-05,2023-10-04,Sem Ocorrência
138,12,1485,16,3350.6,4,2023-04-30,2023-05-15,Entrega com Avaria
498,10,1486,18,2888.54,17,2023-10-21,2023-11-11,Entrega com Avaria
104,7,1487,1,1781.57,10,2023-04-11,2023-05-09,Sem Ocorrência
465,9,1488,30,707.88,10,2023-07-23,2023-08-03,Entrega com Avaria
368,13,1489,20,3976.27,37,2023-07-20,2023-08-03,Sem Ocorrência
139,9,1490,7,1324.23,15,2023-04-27,2023-05-15,Sem Ocorrência
499,6,1491,36,89.74,31,2023-04-02,2023-04-05,Entrega com Avaria
159,13,1492,25,3211.98,29,2023-11-29,2023-12-24,Entrega com Avaria
42,6,1493,49,811.88,29,2023-12-24,2023-12-31,Sem Ocorrência
326,15,1494,38,2276.48,36,2023-05-10,2023-05-25,Entrega com Avaria
417,8,1495,28,1759.31,18,2023-01-10,2023-01-22,Entrega com Avaria
236,15,1496,37,4069.84,17,2023-01-05,2023-01-31,Sem Ocorrência
459,3,1497,10,4804.01,33,2023-09-24,2023-09-29,Sem Ocorrência
59,14,1498,45,2359.89,6,2023-02-26,2023-03-23,Entrega com Avaria
223,2,1499,1,3409.17,7,2023-07-24,2023-08-01,Sem Ocorrência
262,13,1500,12,2692.82,26,2023-03-21,2023-04-12,Entrega com Avaria
439,13,1501,17,208.68,3,2023-09-03,2023-09-12,Sem Ocorrência
376,6,1502,46,2059.17,32,2023-09-21,2023-09-24,Sem Ocorrência
45,16,1503,40,1164.13,39,2023-03-08,2023-03-19,Entrega com Avaria
435,1,1504,14,4051.98,21,2023-09-03,2023-09-10,Sem Ocorrência
83,7,1505,25,269.96,36,2023-09-10,2023-10-01,Entrega com Avaria
302,8,1506,9,4937.05,39,2023-06-20,2023-06-21,Sem Ocorrência
494,16,1507,47,1346.6,23,2023-06-03,2023-06-24,Sem Ocorrência
128,8,1508,21,4422.69,6,2023-06-20,2023-07-10,Sem Ocorrência
227,13,1509,9,811.85,26,2023-12-17,2023-12-31,Entrega com Avaria
461,3,1510,11,4404.21,41,2023-12-26,2023-12-31,Entrega com Avaria
25,14,1511,7,1990.24,37,2023-04-24,2023-05-24,Entrega com Avaria
56,6,1512,37,2745.7,13,2023-11-14,2023-11-18,Entrega com Avaria
369,13,1513,18,4603.84,14,2023-08-10,2023-09-09,Sem Ocorrência
257,4,1514,50,4338.64,13,2023-10-27,2023-11-19,Entrega com Avaria
27,16,1515,26,2903.21,26,2023-05-22,2023-05-27,Entrega com Avaria
286,8,1516,22,810.71,28,2023-06-24,2023-06-30,Entrega com Avaria
443,14,1517,39,3654.58,2,2023-12-30,2023-12-31,Entrega com Avaria
25,12,1518,14,466.6,8,2023-06-10,2023-06-16,Entrega com Avaria
220,4,1519,43,2493.23,11,2023-08-31,2023-09-17,Entrega com Avaria
409,9,1520,48,3843.68,21,2023-08-31,2023-09-18,Sem Ocorrência
202,9,1521,27,253.78,19,2023-12-05,2023-12-14,Entrega com Avaria
16,5,1522,40,5023.83,6,2023-01-23,2023-01-29,Sem Ocorrência
98,16,1523,9,4246.16,8,2023-04-19,2023-05-02,Entrega com Avaria
16,2,1524,1,2074.96,37,2023-02-10,2023-03-03,Entrega com Avaria
159,12,1525,41,184.96,10,2023-08-03,2023-08-04,Sem Ocorrência
378,15,1526,12,138.85,33,2023-08-03,2023-08-14,Entrega com Avaria
59,10,1527,32,1658.82,2,2023-02-07,2023-02-28,Entrega com Avaria
80,2,1528,21,724.26,11,2023-01-25,2023-01-28,Sem Ocorrência
123,10,1529,45,741.61,15,2023-07-28,2023-08-23,Sem Ocorrência
439,11,1530,44,85.82,8,2023-12-01,2023-12-30,Entrega com Avaria
123,10,1531,17,2630.26,31,2023-06-16,2023-06-20,Sem Ocorrência
304,2,1532,8,3628.38,11,2023-08-18,2023-09-14,Entrega com Avaria
41,8,1533,41,2456.71,9,2023-01-06,2023-01-13,Entrega com Avaria
432,5,1534,20,2291.6,33,2023-10-21,2023-10-26,Entrega com Avaria
313,1,1535,6,398.21,18,2023-07-28,2023-08-20,Entrega com Avaria
14,8,1536,3,2299.01,8,2023-06-11,2023-06-24,Sem Ocorrência
443,3,1537,2,2760.6,23,2023-05-25,2023-06-07,Entrega com Avaria
248,7,1538,16,1988.16,19,2023-09-19,2023-09-30,Entrega com Avaria
129,4,1539,28,1545.38,27,2023-04-20,2023-04-25,Sem Ocorrência
131,5,1540,18,3951.39,12,2023-07-11,2023-07-19,Entrega com Avaria
69,12,1541,36,1353.85,33,2023-06-28,2023-07-08,Entrega com Avaria
135,11,1542,5,1231.93,35,2023-04-27,2023-05-06,Sem Ocorrência
376,12,1543,25,2513.74,2,2023-05-12,2023-06-05,Sem Ocorrência
28,11,1544,14,4435.57,32,2023-08-23,2023-08-26,Sem Ocorrência
363,11,1545,4,605.36,34,2023-03-13,2023-03-20,Sem Ocorrência
129,13,1546,36,305.96,36,2023-10-22,2023-10-31,Entrega com Avaria
376,14,1547,25,3548.53,1,2023-11-19,2023-12-03,Entrega com Avaria
384,6,1548,39,4478.11,5,2023-04-12,2023-04-17,Entrega com Avaria
93,15,1549,3,4497.26,2,2023-09-15,2023-10-03,Entrega com Avaria
254,11,1550,19,4767.32,33,2023-10-09,2023-10-12,Entrega com Avaria
60,15,1551,16,2851.45,9,2023-12-29,2023-12-31,Sem Ocorrência
278,9,1552,32,1368.11,15,2023-11-04,2023-11-08,Entrega com Avaria
344,9,1553,48,3041.41,31,2023-11-07,2023-11-20,Entrega com Avaria
293,2,1554,40,1197.02,15,2023-12-13,2023-12-25,Entrega com Avaria
194,8,1555,47,1415.25,1,2023-05-05,2023-05-30,Entrega com Avaria
384,4,1556,42,3502.98,4,2023-10-19,2023-11-06,Entrega com Avaria
482,15,1557,21,969.3,23,2023-02-06,2023-02-20,Sem Ocorrência
225,16,1558,46,2927.78,35,2023-02-17,2023-03-11,Entrega com Avaria
181,12,1559,43,309.51,3,2023-05-26,2023-05-28,Sem Ocorrência
241,7,1560,21,3389.86,5,2023-07-10,2023-08-02,Sem Ocorrência
417,1,1561,13,4335.42,32,2023-07-06,2023-07-30,Sem Ocorrência
299,11,1562,48,885.93,15,2023-11-01,2023-11-24,Sem Ocorrência
73,14,1563,30,2603.64,34,2023-03-24,2023-03-28,Entrega com Avaria
463,8,1564,12,1429.94,20,2023-01-20,2023-02-03,Sem Ocorrência
424,10,1565,28,2249.44,25,2023-03-09,2023-03-22,Sem Ocorrência
446,8,1566,40,3586.12,19,2023-11-23,2023-12-22,Entrega com Avaria
404,10,1567,50,139.17,7,2023-04-04,2023-05-01,Entrega com Avaria
216,2,1568,30,4124.2,20,2023-05-13,2023-05-17,Entrega com Avaria
13,8,1569,46,812.1,39,2023-08-29,2023-09-22,Entrega com Avaria
105,14,1570,5,4110.54,31,2023-09-30,2023-10-04,Entrega com Avaria
107,6,1571,41,2693.63,6,2023-04-07,2023-04-15,Entrega com Avaria
157,5,1572,30,1521.87,40,2023-01-10,2023-01-23,Entrega com Avaria
370,5,1573,48,4546.0,5,2023-10-06,2023-10-25,Entrega com Avaria
236,16,1574,30,2624.26,32,2023-10-10,2023-11-05,Sem Ocorrência
470,9,1575,42,4626.51,28,2023-09-23,2023-10-22,Entrega com Avaria
136,14,1576,49,3463.87,40,2023-03-06,2023-03-19,Entrega com Avaria
280,14,1577,48,357.0,15,2023-12-25,2023-12-26,Entrega com Avaria
165,2,1578,6,2058.04,40,2023-08-17,2023-08-30,Entrega com Avaria
241,6,1579,51,4463.55,41,2023-02-17,2023-02-19,Sem Ocorrência
97,7,1580,3,2602.23,40,2023-10-27,2023-11-01,Sem Ocorrência
452,6,1581,4,1132.98,40,2023-11-23,2023-12-17,Entrega com Avaria
348,7,1582,12,2156.13,15,2023-01-31,2023-02-14,Entrega com Avaria
142,2,1583,5,2139.0,36,2023-11-01,2023-11-02,Entrega com Avaria
145,7,1584,24,2916.28,13,2023-02-25,2023-03-14,Entrega com Avaria
160,8,1585,36,3537.31,9,2023-04-16,2023-04-28,Entrega com Avaria
218,5,1586,18,517.21,27,2023-11-15,2023-12-07,Entrega com Avaria
179,2,1587,7,4652.69,2,2023-05-02,2023-05-14,Sem Ocorrência
366,10,1588,37,4870.67,30,2023-06-16,2023-06-28,Entrega com Avaria
439,16,1589,50,1743.02,41,2023-01-22,2023-02-18,Entrega com Avaria
212,11,1590,50,4757.69,29,2023-08-02,2023-08-23,Entrega com Avaria
387,14,1591,11,3275.35,22,2023-07-14,2023-08-11,Entrega com Avaria
374,8,1592,12,3018.95,22,2023-01-29,2023-02-03,Entrega com Avaria
44,16,1593,17,3679.46,14,2023-01-23,2023-02-10,Sem Ocorrência
363,3,1594,19,3651.61,27,2023-02-12,2023-02-23,Sem Ocorrência
313,4,1595,19,1487.53,2,2023-08-09,2023-08-22,Entrega com Avaria
8,11,1596,32,1374.8,32,2023-05-01,2023-05-23,Sem Ocorrência
195,6,1597,50,3255.03,40,2023-08-07,2023-09-05,Entrega com Avaria
345,4,1598,33,3786.27,27,2023-08-06,2023-08-27,Entrega com Avaria
456,16,1599,35,1101.77,5,2023-04-27,2023-05-05,Sem Ocorrência
134,15,1600,43,4965.21,13,2023-10-05,2023-11-03,Sem Ocorrência
188,15,1601,15,2055.77,23,2023-04-01,2023-04-18,Entrega com Avaria
412,1,1602,47,4686.0,17,2023-06-26,2023-07-17,Sem Ocorrência
165,9,1603,42,2287.7,32,2023-10-24,2023-11-08,Entrega com Avaria
308,1,1604,6,3486.83,17,2023-09-12,2023-09-13,Entrega com Avaria
348,2,1605,18,564.26,38,2023-07-24,2023-08-18,Sem Ocorrência
109,13,1606,44,2385.68,9,2023-07-17,2023-08-08,Sem Ocorrência
19,3,1607,7,832.47,20,2023-08-25,2023-09-05,Sem Ocorrência
251,10,1608,4,918.74,39,2023-12-12,2023-12-26,Entrega com Avaria
344,4,1609,1,895.1,5,2023-05-05,2023-05-08,Sem Ocorrência
439,3,1610,19,414.96,39,2023-09-12,2023-09-19,Entrega com Avaria
418,7,1611,31,3636.28,29,2023-08-22,2023-08-25,Sem Ocorrência
313,6,1612,32,2889.07,15,2023-02-24,2023-03-15,Entrega com Avaria
46,4,1613,41,1687.63,16,2023-03-04,2023-03-09,Entrega com Avaria
462,2,1614,9,2050.57,9,2023-12-26,2023-12-31,Entrega com Avaria
85,10,1615,46,905.01,23,2023-01-11,2023-01-16,Entrega com Avaria
31,10,1616,6,247.16,8,2023-09-23,2023-10-10,Sem Ocorrência
111,3,1617,11,4775.65,2,2023-02-10,2023-02-20,Entrega com Avaria
100,3,1618,3,1063.75,27,2023-09-17,2023-10-09,Sem Ocorrência
16,12,1619,16,1923.11,29,2023-10-19,2023-10-29,Entrega com Avaria
373,7,1620,44,2665.7,7,2023-11-25,2023-12-17,Sem Ocorrência
398,8,1621,8,118.17,37,2023-05-03,2023-05-23,Entrega com Avaria
380,5,1622,25,4821.27,21,2023-01-21,2023-01-28,Sem Ocorrência
398,10,1623,36,3134.37,18,2023-08-12,2023-08-15,Sem Ocorrência
373,9,1624,36,3912.92,41,2023-03-09,2023-03-21,Entrega com Avaria
417,5,1625,24,1223.22,6,2023-08-11,2023-08-23,Sem Ocorrência
457,3,1626,30,10.54,25,2023-12-12,2023-12-20,Sem Ocorrência
252,9,1627,9,1915.74,33,2023-07-02,2023-07-14,Entrega com Avaria
367,7,1628,14,3615.77,32,2023-03-02,2023-03-19,Sem Ocorrência
155,4,1629,36,3899.6,20,2023-07-23,2023-08-15,Sem Ocorrência
208,7,1630,27,845.57,16,2023-10-16,2023-10-27,Sem Ocorrência
363,1,1631,14,4442.17,40,2023-07-15,2023-07-21,Sem Ocorrência
386,1,1632,51,1355.12,40,2023-11-01,2023-11-15,Sem Ocorrência
72,7,1633,50,1453.11,31,2023-02-27,2023-03-11,Sem Ocorrência
438,13,1634,10,2882.99,9,2023-08-17,2023-08-18,Entrega com Avaria
346,10,1635,34,4590.59,35,2023-07-03,2023-07-14,Sem Ocorrência
149,14,1636,18,3932.19,27,2023-04-01,2023-04-05,Sem Ocorrência
384,9,1637,11,4618.42,7,2023-08-18,2023-09-17,Entrega com Avaria
45,2,1638,6,3030.12,25,2023-06-05,2023-06-20,Entrega com Avaria
27,15,1639,37,1341.61,27,2023-06-14,2023-06-27,Entrega com Avaria
242,2,1640,25,1439.78,21,2023-04-25,2023-05-14,Entrega com Avaria
417,11,1641,18,341.41,36,2023-06-02,2023-06-29,Sem Ocorrência
222,7,1642,4,575.49,37,2023-10-17,2023-11-05,Entrega com Avaria
72,12,1643,46,3812.58,18,2023-12-24,2023-12-31,Entrega com Avaria
341,1,1644,8,2649.79,40,2023-04-16,2023-05-16,Entrega com Avaria
285,12,1645,33,4482.4,26,2023-09-24,2023-09-27,Entrega com Avaria
476,5,1646,4,3381.14,40,2023-06-02,2023-06-04,Entrega com Avaria
80,16,1647,49,4391.04,29,2023-03-11,2023-03-30,Sem Ocorrência
365,10,1648,7,863.54,23,2023-07-17,2023-08-12,Entrega com Avaria
411,13,1649,11,199.81,18,2023-09-20,2023-10-06,Entrega com Avaria
126,10,1650,12,937.72,29,2023-05-26,2023-06-05,Sem Ocorrência
399,15,1651,32,1959.2,26,2023-11-08,2023-11-12,Sem Ocorrência
234,6,1652,22,822.56,3,2023-01-31,2023-02-21,Sem Ocorrência
19,7,1653,47,1243.82,12,2023-07-07,2023-07-17,Entrega com Avaria
217,10,1654,29,2392.63,26,2023-05-09,2023-06-01,Entrega com Avaria
293,4,1655,40,3186.03,41,2023-05-17,2023-05-24,Entrega com Avaria
436,16,1656,48,219.12,17,2023-04-29,2023-05-08,Sem Ocorrência
304,3,1657,41,180.89,14,2023-01-12,2023-02-04,Entrega com Avaria
202,6,1658,51,1072.55,33,2023-08-11,2023-08-27,Entrega com Avaria
312,10,1659,15,3992.8,27,2023-08-05,2023-08-26,Entrega com Avaria
154,16,1660,45,525.39,31,2023-04-22,2023-05-16,Entrega com Avaria
239,3,1661,33,3938.77,13,2023-01-02,2023-01-27,Entrega com Avaria
3,12,1662,8,3418.97,24,2023-05-12,2023-05-25,Entrega com Avaria
406,11,1663,8,95.12,28,2023-11-18,2023-11-22,Entrega com Avaria
322,15,1664,33,2379.66,18,2023-09-17,2023-09-26,Sem Ocorrência
113,13,1665,15,2694.34,16,2023-06-26,2023-07-22,Sem Ocorrência
289,9,1666,35,1918.9,17,2023-03-08,2023-03-22,Entrega com Avaria
391,16,1667,9,483.75,26,2023-03-27,2023-04-17,Sem Ocorrência
25,11,1668,31,764.53,32,2023-07-31,2023-08-14,Entrega com Avaria
57,6,1669,12,543.7,40,2023-04-01,2023-04-05,Entrega com Avaria
172,4,1670,10,4742.28,25,2023-02-16,2023-03-09,Entrega com Avaria
61,6,1671,49,728.86,8,2023-04-19,2023-05-11,Sem Ocorrência
24,3,1672,32,4809.96,17,2023-12-08,2023-12-31,Sem Ocorrência
337,13,1673,4,3732.44,11,2023-05-11,2023-05-24,Sem Ocorrência
252,13,1674,14,891.96,25,2023-11-12,2023-11-21,Entrega com Avaria
395,10,1675,8,2844.47,8,2023-12-28,2023-12-31,Entrega com Avaria
22,16,1676,44,4026.6,33,2023-12-13,2023-12-31,Entrega com Avaria
265,6,1677,32,2871.97,33,2023-08-04,2023-08-24,Entrega com Avaria
499,2,1678,48,1109.52,32,2023-12-25,2023-12-31,Entrega com Avaria
335,14,1679,13,2473.16,32,2023-10-14,2023-11-02,Entrega com Avaria
126,2,1680,26,957.83,26,2023-09-20,2023-09-27,Entrega com Avaria
67,2,1681,33,670.85,8,2023-11-16,2023-11-19,Entrega com Avaria
238,14,1682,29,2861.51,37,2023-12-20,2023-12-21,Entrega com Avaria
315,5,1683,29,4907.64,19,2023-12-19,2023-12-26,Entrega com Avaria
153,1,1684,33,2659.95,25,2023-06-26,2023-07-20,Sem Ocorrência
414,16,1685,37,4495.28,8,2023-02-28,2023-03-26,Entrega com Avaria
123,15,1686,43,2756.06,18,2023-02-12,2023-02-22,Sem Ocorrência
320,7,1687,31,1344.85,31,2023-05-08,2023-05-11,Sem Ocorrência
260,15,1688,10,837.49,36,2023-03-18,2023-04-09,Entrega com Avaria
403,16,1689,24,4696.4,23,2023-06-22,2023-06-28,Entrega com Avaria
119,1,1690,29,3513.17,29,2023-11-21,2023-12-03,Entrega com Avaria
105,16,1691,46,2482.08,6,2023-08-12,2023-08-19,Entrega com Avaria
252,10,1692,14,2964.41,35,2023-01-10,2023-01-17,Sem Ocorrência
202,8,1693,5,4308.59,32,2023-01-31,2023-02-17,Sem Ocorrência
110,6,1694,43,2259.36,4,2023-03-02,2023-03-23,Sem Ocorrência
400,11,1695,31,203.21,7,2023-02-26,2023-03-06,Sem Ocorrência
329,10,1696,40,913.8,5,2023-02-08,2023-02-19,Entrega com Avaria
385,13,1697,20,3315.95,38,2023-01-17,2023-01-21,Entrega com Avaria
411,11,1698,23,4716.39,7,2023-07-30,2023-08-02,Entrega com Avaria
225,1,1699,3,3910.69,19,2023-06-09,2023-06-18,Sem Ocorrência
7,3,1700,11,4783.19,15,2023-03-09,2023-03-12,Sem Ocorrência
119,9,1701,38,4223.39,5,2023-06-21,2023-07-11,Entrega com Avaria
475,8,1702,46,2167.67,16,2023-01-20,2023-01-26,Entrega com Avaria
327,10,1703,19,105.59,17,2023-03-11,2023-03-21,Sem Ocorrência
3,13,1704,20,873.15,38,2023-07-07,2023-07-12,Sem Ocorrência
297,14,1705,51,2885.45,4,2023-05-24,2023-06-10,Entrega com Avaria
493,11,1706,18,4695.04,32,2023-07-10,2023-07-19,Entrega com Avaria
73,13,1707,32,4284.36,35,2023-12-12,2023-12-24,Sem Ocorrência
445,5,1708,45,2208.01,40,2023-08-15,2023-08-18,Entrega com Avaria
173,13,1709,31,4997.84,1,2023-12-24,2023-12-31,Sem Ocorrência
79,6,1710,13,4388.48,37,2023-11-30,2023-12-10,Sem Ocorrência
494,8,1711,7,334.18,18,2023-08-16,2023-08-18,Sem Ocorrência
343,5,1712,17,330.62,39,2023-07-20,2023-08-01,Entrega com Avaria
315,2,1713,43,4661.8,24,2023-03-04,2023-03-31,Entrega com Avaria
409,14,1714,35,97.78,41,2023-08-22,2023-09-21,Sem Ocorrência
288,9,1715,38,810.79,33,2023-04-07,2023-04-12,Sem Ocorrência
409,2,1716,24,2613.4,6,2023-08-13,2023-08-15,Entrega com Avaria
391,7,1717,20,4705.93,14,2023-04-22,2023-05-14,Sem Ocorrência
238,1,1718,37,1587.71,15,2023-01-23,2023-01-27,Sem Ocorrência
413,14,1719,23,3125.86,25,2023-01-06,2023-01-22,Entrega com Avaria
464,11,1720,29,3170.98,38,2023-12-05,2023-12-19,Entrega com Avaria
340,10,1721,21,2513.25,41,2023-12-26,2023-12-31,Entrega com Avaria
92,13,1722,37,2757.96,16,2023-10-30,2023-11-03,Sem Ocorrência
156,14,1723,43,2225.32,3,2023-05-12,2023-05-17,Entrega com Avaria
16,5,1724,46,3734.08,2,2023-11-23,2023-12-23,Entrega com Avaria
140,5,1725,32,413.76,20,2023-07-31,2023-08-03,Sem Ocorrência
282,14,1726,4,3174.52,38,2023-08-31,2023-09-07,Entrega com Avaria
154,14,1727,19,3249.85,8,2023-06-19,2023-07-12,Entrega com Avaria
276,9,1728,8,3413.59,9,2023-06-10,2023-06-18,Sem Ocorrência
39,6,1729,5,4460.43,20,2023-02-03,2023-02-05,Sem Ocorrência
431,9,1730,9,2945.86,28,2023-11-12,2023-12-04,Sem Ocorrência
307,2,1731,7,4772.58,2,2023-09-11,2023-09-22,Entrega com Avaria
428,3,1732,2,3899.73,33,2023-01-09,2023-02-07,Sem Ocorrência
191,10,1733,47,3063.09,17,2023-01-05,2023-02-03,Entrega com Avaria
19,12,1734,3,2544.38,24,2023-07-02,2023-07-21,Sem Ocorrência
27,10,1735,44,2757.27,27,2023-07-21,2023-07-22,Entrega com Avaria
71,10,1736,8,1011.06,15,2023-01-26,2023-02-02,Sem Ocorrência
142,6,1737,14,826.43,8,2023-12-23,2023-12-31,Entrega com Avaria
65,12,1738,30,3973.41,21,2023-02-03,2023-02-15,Entrega com Avaria
334,13,1739,17,234.83,3,2023-04-16,2023-04-30,Entrega com Avaria
365,11,1740,12,4473.93,23,2023-11-29,2023-12-06,Sem Ocorrência
444,1,1741,30,1785.32,12,2023-10-30,2023-11-15,Sem Ocorrência
443,5,1742,32,1980.05,3,2023-04-28,2023-05-14,Sem Ocorrência
4,15,1743,24,217.19,3,2023-11-19,2023-12-05,Entrega com Avaria
398,14,1744,28,3618.43,10,2023-07-14,2023-08-03,Entrega com Avaria
96,2,1745,18,1275.98,33,2023-08-22,2023-08-29,Sem Ocorrência
351,1,1746,34,972.05,3,2023-02-09,2023-03-02,Sem Ocorrência
455,5,1747,11,2070.82,30,2023-10-17,2023-10-26,Entrega com Avaria
234,11,1748,12,1436.68,32,2023-05-07,2023-05-27,Sem Ocorrência
114,3,1749,34,4855.48,41,2023-10-27,2023-11-25,Entrega com Avaria
421,4,1750,25,2773.93,25,2023-10-20,2023-11-18,Sem Ocorrência
288,16,1751,13,4526.03,2,2023-06-13,2023-07-08,Sem Ocorrência
342,2,1752,3,1642.24,40,2023-12-23,2023-12-31,Entrega com Avaria
340,16,1753,26,4169.85,23,2023-06-02,2023-06-28,Sem Ocorrência
189,13,1754,9,2014.31,28,2023-12-25,2023-12-28,Entrega com Avaria
388,2,1755,30,4525.46,33,2023-10-28,2023-11-12,Entrega com Avaria
376,16,1756,17,3229.62,40,2023-02-15,2023-03-13,Sem Ocorrência
139,16,1757,44,1211.3,23,2023-10-10,2023-10-16,Entrega com Avaria
296,3,1758,49,4033.27,6,2023-10-18,2023-10-22,Sem Ocorrência
450,12,1759,8,3700.82,1,2023-05-03,2023-05-17,Entrega com Avaria
131,9,1760,40,3970.46,11,2023-07-05,2023-07-10,Sem Ocorrência
472,12,1761,26,3822.12,17,2023-04-14,2023-04-19,Entrega com Avaria
302,2,1762,15,3356.05,16,2023-01-08,2023-01-29,Entrega com Avaria
408,12,1763,42,1231.25,41,2023-02-17,2023-02-24,Entrega com Avaria
361,5,1764,40,2497.72,13,2023-02-15,2023-02-28,Entrega com Avaria
497,5,1765,7,2815.96,23,2023-08-28,2023-09-05,Sem Ocorrência
226,8,1766,33,341.06,14,2023-07-13,2023-08-01,Sem Ocorrência
443,12,1767,2,3756.31,37,2023-07-12,2023-08-07,Sem Ocorrência
192,9,1768,8,3470.06,6,2023-08-26,2023-09-16,Sem Ocorrência
54,15,1769,3,3263.43,6,2023-03-16,2023-04-13,Sem Ocorrência
